,match_id,radiant_team,dire_team
99,8601027620,"[120, 137, 64, 93, 7]","[6, 53, 21, 59, 27]"
0,8601027610,"[14, 105, 39, 51, 93]","[64, 11, 129, 53, 1]"
1,8601027594,"[27, 31, 120, 70, 25]","[48, 36, 22, 26, 9]"
2,8601027585,"[109, 86, 111, 50, 108]","[97, 14, 136, 126, 18]"
3,8601027441,"[25, 39, 26, 21, 96]","[4, 51, 86, 53, 1]"
4,8601027299,"[46, 22, 105, 52, 2]","[54, 97, 56, 7, 75]"
5,8601027261,"[78, 107, 62, 48, 28]","[73, 145, 126, 14, 22]"
6,8601027250,"[129, 17, 14, 46, 85]","[13, 53, 30, 2, 22]"
7,8601027205,"[16, 34, 64, 131, 10]","[119, 28, 15, 21, 6]"
8,8601027102,"[42, 36, 53, 35, 51]","[28, 8, 106, 21, 84]"
9,8601027097,"[8, 7, 47, 20, 63]","[5, 110, 129, 25, 11]"
10,8601026903,"[74, 86, 96, 1, 64]","[110, 135, 50, 7, 8]"
11,8601026894,"[51, 6, 110, 71, 74]","[26, 12, 94, 105, 13]"
12,8601026791,"[136, 31, 1, 40, 2]","[35, 14, 63, 58, 52]"
13,8601026782,"[94, 25, 30, 136, 51]","[128, 68, 105, 4, 17]"
14,8601026778,"[126, 85, 22, 8, 2]","[79, 13, 83, 56, 110]"
15,8601026746,"[30, 136, 11, 86, 10]","[66, 128, 1, 53, 57]"
16,8601026706,"[83, 50, 129, 8, 52]","[1, 137, 20, 120, 53]"
17,8601026702,"[35, 64, 19, 26, 28]","[53, 86, 81, 137, 101]"
18,8601026658,"[19, 112, 50, 40, 8]","[87, 10, 21, 76, 104]"
19,8601026465,"[21, 84, 136, 2, 75]","[36, 100, 10, 86, 14]"
20,8601026459,"[23, 62, 84, 42, 53]","[111, 86, 129, 54, 1]"
21,8601026446,"[19, 15, 84, 62, 11]","[1, 52, 64, 109, 75]"
22,8601026426,"[84, 6, 53, 21, 23]","[7, 20, 36, 41, 40]"
23,8601026415,"[72, 38, 123, 129, 40]","[120, 109, 111, 100, 78]"
24,8601026396,"[22, 39, 8, 102, 33]","[41, 129, 131, 11, 101]"
25,8601026357,"[10, 120, 75, 42, 87]","[86, 129, 53, 37, 102]"
26,8601026234,"[35, 69, 100, 6, 123]","[10, 128, 137, 96, 31]"
27,8601026142,"[119, 41, 39, 31, 71]","[42, 22, 8, 35, 25]"
28,8601026097,"[129, 22, 86, 14, 63]","[40, 8, 135, 74, 26]"
29,8601026086,"[81, 31, 14, 84, 35]","[21, 74, 44, 22, 28]"
30,8601025993,"[21, 14, 39, 5, 8]","[101, 84, 48, 108, 56]"
31,8601025988,"[52, 79, 72, 29, 110]","[129, 53, 85, 70, 101]"
32,8601025947,"[86, 81, 6, 53, 57]","[10, 39, 59, 40, 136]"
33,8601025901,"[2, 56, 126, 49, 36]","[87, 55, 66, 107, 42]"
34,8601025869,"[93, 36, 7, 86, 123]","[27, 53, 73, 39, 2]"
35,8601025817,"[8, 40, 26, 101, 96]","[21, 107, 70, 14, 110]"
36,8601025798,"[5, 18, 108, 70, 126]","[14, 30, 25, 71, 79]"
37,8601025734,"[105, 40, 97, 53, 14]","[39, 4, 64, 68, 98]"
38,8601025670,"[11, 12, 129, 31, 86]","[102, 52, 47, 84, 112]"
39,8601025584,"[110, 68, 123, 108, 72]","[34, 53, 60, 70, 26]"
40,8601025508,"[39, 86, 22, 97, 102]","[8, 13, 81, 128, 28]"
41,8601025484,"[119, 36, 101, 7, 49]","[2, 39, 40, 123, 6]"
42,8601025474,"[64, 135, 102, 8, 108]","[22, 6, 98, 13, 68]"
43,8601025391,"[49, 20, 145, 101, 86]","[42, 63, 19, 123, 45]"
44,8601025380,"[64, 123, 104, 102, 101]","[114, 86, 39, 60, 14]"
45,8601025372,"[32, 126, 65, 137, 84]","[110, 2, 49, 36, 87]"
46,8601025336,"[123, 136, 39, 77, 19]","[31, 46, 25, 85, 16]"
47,8601025289,"[104, 26, 106, 101, 44]","[77, 42, 87, 128, 39]"
48,8601025196,"[46, 22, 7, 66, 129]","[74, 31, 81, 88, 104]"
49,8601025175,"[28, 4, 68, 63, 98]","[36, 93, 27, 2, 7]"
50,8601025135,"[107, 114, 74, 26, 2]","[88, 7, 6, 98, 137]"
51,8601025048,"[100, 74, 23, 94, 86]","[60, 128, 47, 53, 111]"
52,8601024944,"[49, 108, 51, 45, 53]","[39, 137, 26, 37, 10]"
53,8601024934,"[74, 2, 123, 32, 75]","[97, 18, 26, 7, 43]"
54,8601024774,"[36, 18, 128, 86, 61]","[17, 1, 73, 87, 104]"
55,8601024773,"[93, 123, 84, 11, 63]","[100, 129, 46, 40, 74]"
56,8601024764,"[136, 30, 60, 75, 39]","[49, 36, 79, 84, 121]"
57,8601024696,"[14, 8, 111, 17, 119]","[26, 1, 46, 110, 49]"
58,8601024618,"[21, 135, 86, 50, 72]","[63, 26, 11, 4, 136]"
59,8601024558,"[98, 25, 26, 50, 53]","[110, 42, 105, 86, 9]"
60,8601024555,"[21, 60, 26, 109, 84]","[39, 87, 11, 41, 97]"
61,8601024548,"[8, 84, 98, 40, 97]","[26, 35, 46, 2, 86]"
62,8601024402,"[100, 3, 44, 9, 128]","[30, 19, 86, 2, 81]"
63,8601024386,"[49, 47, 101, 7, 94]","[6, 36, 2, 40, 103]"
64,8601024355,"[45, 6, 39, 28, 74]","[98, 75, 136, 48, 26]"
65,8601024346,"[93, 75, 104, 14, 59]","[37, 64, 86, 126, 39]"
66,8601024270,"[30, 15, 79, 18, 49]","[12, 58, 21, 53, 129]"
67,8601024198,"[110, 62, 40, 63, 27]","[71, 119, 113, 32, 75]"
68,8601024176,"[114, 39, 35, 68, 26]","[128, 15, 79, 8, 16]"
69,8601024107,"[46, 85, 52, 53, 2]","[38, 5, 64, 11, 63]"
70,8601024097,"[135, 74, 109, 37, 136]","[71, 17, 108, 31, 41]"
71,8601024088,"[72, 99, 53, 11, 20]","[128, 44, 14, 136, 36]"
72,8601023898,"[30, 2, 94, 39, 64]","[88, 21, 96, 83, 102]"
73,8601023708,"[22, 30, 129, 93, 26]","[47, 11, 120, 31, 7]"
74,8601023700,"[14, 136, 128, 49, 78]","[39, 87, 29, 45, 72]"
75,8601023611,"[72, 40, 43, 91, 26]","[63, 64, 35, 42, 75]"
76,8601023542,"[5, 104, 8, 14, 126]","[40, 48, 39, 86, 129]"
77,8601023530,"[14, 102, 13, 54, 15]","[8, 74, 129, 51, 26]"
78,8601023391,"[28, 87, 17, 72, 14]","[137, 64, 11, 31, 44]"
79,8601023360,"[63, 2, 61, 46, 64]","[31, 17, 120, 30, 49]"
80,8601023305,"[128, 104, 14, 84, 49]","[86, 2, 22, 87, 93]"
81,8601023291,"[37, 56, 86, 72, 36]","[88, 111, 8, 39, 98]"
82,8601023274,"[135, 123, 138, 59, 26]","[40, 43, 97, 106, 87]"
83,8601023255,"[129, 18, 11, 3, 86]","[39, 93, 79, 21, 1]"
84,8601023222,"[61, 121, 48, 14, 26]","[135, 6, 13, 38, 101]"
85,8601023158,"[14, 39, 10, 123, 138]","[52, 97, 75, 36, 71]"
86,8601023090,"[111, 97, 6, 26, 14]","[85, 42, 1, 76, 31]"
87,8601023065,"[4, 35, 2, 26, 37]","[78, 109, 39, 40, 74]"
88,8601023061,"[15, 45, 47, 49, 100]","[37, 41, 64, 21, 52]"
89,8601022967,"[63, 13, 102, 98, 40]","[28, 22, 21, 74, 62]"
90,8601022913,"[28, 65, 81, 17, 73]","[71, 50, 98, 22, 109]"
91,8601022909,"[35, 8, 106, 14, 60]","[109, 7, 88, 96, 31]"
92,8601022900,"[101, 54, 40, 96, 79]","[109, 97, 28, 37, 128]"
93,8601022814,"[2, 36, 45, 25, 1]","[19, 63, 97, 137, 22]"
94,8601022811,"[114, 70, 21, 120, 14]","[41, 105, 59, 98, 54]"
95,8601022705,"[76, 88, 145, 14, 7]","[97, 86, 27, 129, 98]"
96,8601022684,"[50, 93, 35, 7, 77]","[129, 86, 53, 99, 78]"
97,8601022669,"[112, 48, 30, 61, 59]","[40, 2, 33, 39, 145]"
98,8601022635,"[31, 17, 11, 137, 43]","[23, 10, 102, 121, 27]"
99,8601022609,"[40, 70, 62, 36, 98]","[39, 73, 63, 128, 28]"
0,8601022591,"[20, 17, 44, 137, 56]","[35, 97, 51, 15, 19]"
1,8601022559,"[110, 105, 7, 97, 114]","[14, 25, 31, 74, 35]"
2,8601022558,"[82, 48, 52, 84, 107]","[28, 92, 104, 101, 57]"
3,8601022509,"[96, 88, 13, 14, 49]","[2, 74, 111, 40, 53]"
4,8601022406,"[100, 39, 43, 44, 3]","[50, 101, 73, 30, 49]"
5,8601022339,"[17, 64, 84, 10, 85]","[63, 14, 39, 8, 2]"
6,8601022267,"[26, 11, 71, 96, 10]","[8, 86, 104, 97, 31]"
7,8601022263,"[8, 128, 104, 25, 27]","[22, 62, 2, 44, 51]"
8,8601022253,"[88, 46, 26, 23, 128]","[109, 31, 87, 7, 135]"
9,8601022228,"[40, 69, 109, 135, 47]","[20, 71, 94, 5, 74]"
10,8601022212,"[7, 101, 8, 137, 87]","[97, 106, 84, 68, 1]"
11,8601022200,"[63, 30, 79, 135, 54]","[14, 23, 86, 18, 38]"
12,8601022093,"[40, 120, 109, 91, 59]","[4, 81, 64, 43, 14]"
13,8601022085,"[38, 67, 74, 26, 21]","[11, 131, 41, 45, 98]"
14,8601022070,"[95, 39, 52, 96, 86]","[102, 53, 11, 26, 136]"
15,8601022063,"[55, 44, 7, 8, 121]","[16, 73, 27, 111, 90]"
16,8601022039,"[131, 22, 53, 8, 14]","[128, 129, 64, 93, 135]"
17,8601021936,"[85, 98, 7, 110, 22]","[129, 70, 27, 31, 14]"
18,8601021675,"[52, 102, 87, 74, 98]","[100, 95, 40, 21, 11]"
19,8601021640,"[59, 72, 87, 100, 102]","[11, 135, 75, 137, 8]"
20,8601021455,"[59, 70, 74, 81, 51]","[128, 2, 14, 39, 8]"
21,8601021420,"[51, 9, 39, 46, 14]","[53, 98, 35, 40, 26]"
22,8601021354,"[129, 5, 35, 62, 44]","[104, 22, 75, 6, 27]"
23,8601021321,"[14, 83, 2, 101, 1]","[11, 26, 8, 96, 35]"
24,8601021309,"[7, 20, 42, 39, 79]","[43, 40, 111, 11, 73]"
25,8601021305,"[71, 105, 48, 114, 137]","[53, 129, 31, 49, 107]"
26,8601021059,"[121, 15, 98, 31, 74]","[87, 20, 129, 14, 44]"
27,8601021014,"[40, 47, 53, 35, 44]","[36, 100, 59, 74, 49]"
28,8601020975,"[53, 17, 112, 61, 40]","[128, 111, 59, 8, 98]"
29,8601020916,"[53, 129, 31, 14, 70]","[97, 86, 18, 27, 13]"
30,8601020821,"[81, 21, 45, 20, 2]","[86, 98, 47, 67, 105]"
31,8601020787,"[136, 5, 119, 96, 54]","[23, 93, 7, 121, 73]"
32,8601020709,"[60, 53, 105, 136, 91]","[102, 49, 34, 79, 14]"
33,8601020680,"[8, 21, 59, 85, 135]","[86, 47, 49, 18, 14]"
34,8601020665,"[88, 21, 102, 101, 28]","[114, 79, 85, 39, 70]"
35,8601020593,"[71, 26, 63, 83, 126]","[40, 13, 31, 28, 49]"
36,8601020465,"[69, 1, 39, 88, 131]","[90, 80, 93, 126, 74]"
37,8601020433,"[109, 20, 39, 51, 128]","[12, 55, 52, 71, 64]"
38,8601020427,"[34, 14, 44, 16, 11]","[104, 10, 27, 74, 98]"
39,8601020421,"[7, 97, 6, 14, 13]","[85, 8, 35, 107, 30]"
40,8601020235,"[63, 96, 18, 68, 16]","[70, 3, 129, 39, 71]"
41,8601020224,"[110, 68, 8, 104, 47]","[129, 119, 37, 74, 1]"
42,8601020218,"[36, 14, 77, 85, 38]","[61, 11, 129, 111, 56]"
43,8601020108,"[11, 86, 17, 26, 71]","[112, 135, 53, 49, 40]"
44,8601020096,"[15, 75, 47, 86, 8]","[30, 17, 72, 93, 84]"
45,8601020043,"[2, 13, 7, 18, 64]","[26, 39, 53, 135, 73]"
46,8601020020,"[70, 22, 113, 7, 123]","[14, 88, 96, 66, 53]"
47,8601020009,"[111, 86, 2, 46, 110]","[68, 96, 40, 17, 1]"
48,8601019990,"[57, 21, 8, 64, 63]","[96, 39, 70, 97, 26]"
49,8601019850,"[40, 72, 14, 52, 70]","[22, 71, 54, 64, 137]"
50,8601019830,"[21, 77, 48, 136, 31]","[17, 93, 96, 107, 72]"
51,8601019741,"[88, 8, 111, 87, 113]","[35, 97, 54, 28, 51]"
52,8601019736,"[39, 12, 128, 136, 36]","[86, 13, 10, 40, 5]"
53,8601019705,"[67, 72, 36, 138, 88]","[30, 41, 86, 47, 74]"
54,8601019633,"[40, 25, 29, 131, 8]","[17, 85, 53, 21, 46]"
55,8601019611,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
56,8601019580,"[88, 96, 8, 86, 128]","[48, 120, 38, 7, 90]"
57,8601019543,"[123, 135, 42, 1, 17]","[70, 86, 137, 14, 40]"
58,8601019473,"[137, 70, 31, 17, 26]","[9, 8, 34, 64, 61]"
59,8601019450,"[113, 8, 74, 21, 27]","[56, 75, 129, 104, 87]"
60,8601019441,"[114, 17, 104, 128, 75]","[26, 8, 52, 22, 98]"
61,8601019434,"[100, 46, 96, 25, 22]","[53, 35, 31, 97, 107]"
62,8601019182,"[63, 2, 128, 59, 27]","[8, 98, 52, 51, 88]"
63,8601019152,"[86, 68, 14, 70, 126]","[83, 18, 75, 2, 74]"
64,8601019121,"[22, 97, 136, 101, 7]","[2, 18, 47, 45, 70]"
65,8601019104,"[71, 49, 76, 2, 84]","[13, 98, 8, 74, 14]"
66,8601019046,"[8, 5, 96, 36, 62]","[82, 42, 70, 87, 26]"
67,8601018993,"[69, 79, 53, 31, 18]","[112, 49, 129, 63, 17]"
68,8601018922,"[88, 136, 39, 6, 40]","[58, 10, 12, 14, 105]"
69,8601018877,"[30, 79, 8, 69, 35]","[22, 27, 7, 14, 41]"
70,8601018867,"[12, 28, 84, 34, 2]","[5, 14, 102, 63, 137]"
71,8601018739,"[65, 46, 11, 23, 28]","[106, 68, 70, 87, 135]"
72,8601018727,"[10, 30, 2, 46, 63]","[137, 21, 8, 138, 16]"
73,8601018703,"[97, 42, 13, 87, 104]","[2, 64, 21, 86, 8]"
74,8601018672,"[87, 104, 8, 13, 64]","[123, 17, 66, 42, 63]"
75,8601018655,"[145, 7, 63, 2, 81]","[27, 106, 53, 135, 8]"
76,8601018638,"[20, 93, 97, 7, 75]","[8, 40, 47, 52, 51]"
77,8601018616,"[104, 45, 102, 10, 86]","[16, 64, 8, 26, 19]"
78,8601018598,"[14, 55, 20, 138, 13]","[18, 53, 128, 2, 100]"
79,8601018592,"[52, 78, 30, 63, 13]","[42, 145, 40, 2, 68]"
80,8601018539,"[138, 98, 17, 18, 30]","[21, 39, 137, 31, 25]"
81,8601018446,"[45, 97, 26, 119, 8]","[46, 7, 11, 16, 71]"
82,8601018399,"[76, 7, 6, 71, 137]","[41, 27, 31, 2, 18]"
83,8601018349,"[145, 96, 1, 101, 71]","[102, 36, 110, 14, 47]"
84,8601018336,"[96, 128, 14, 47, 21]","[136, 59, 27, 52, 123]"
85,8601018194,"[64, 82, 31, 38, 70]","[8, 68, 76, 98, 86]"
86,8601018185,"[56, 63, 119, 78, 13]","[7, 74, 34, 126, 70]"
87,8601018183,"[79, 86, 1, 104, 14]","[21, 41, 40, 72, 2]"
88,8601018143,"[103, 108, 71, 98, 49]","[22, 10, 129, 135, 36]"
89,8601018058,"[79, 110, 74, 97, 109]","[47, 50, 39, 48, 71]"
90,8601017858,"[8, 112, 81, 128, 40]","[13, 50, 14, 72, 100]"
91,8601017849,"[114, 50, 59, 84, 11]","[26, 33, 39, 18, 53]"
92,8601017821,"[86, 20, 45, 94, 14]","[51, 26, 8, 52, 2]"
93,8601017690,"[18, 7, 50, 56, 47]","[31, 26, 70, 42, 106]"
94,8601017672,"[48, 7, 3, 60, 13]","[26, 70, 34, 86, 129]"
95,8601017608,"[21, 13, 101, 114, 84]","[86, 11, 83, 110, 97]"
96,8601017580,"[21, 40, 1, 63, 2]","[31, 30, 74, 41, 69]"
97,8601017519,"[74, 48, 97, 98, 53]","[62, 27, 113, 54, 29]"
98,8601017484,"[39, 40, 6, 101, 69]","[74, 63, 104, 2, 72]"
99,8601017346,"[21, 8, 34, 128, 96]","[41, 129, 39, 7, 45]"
0,8601017329,"[85, 8, 27, 30, 126]","[74, 75, 93, 83, 128]"
1,8601017283,"[112, 80, 52, 35, 11]","[73, 97, 39, 25, 106]"
2,8601017185,"[26, 99, 105, 16, 35]","[101, 62, 7, 48, 129]"
3,8601017165,"[39, 34, 48, 111, 7]","[14, 8, 79, 112, 80]"
4,8601017147,"[1, 86, 2, 74, 87]","[36, 92, 64, 39, 70]"
5,8601017007,"[129, 48, 51, 76, 31]","[53, 70, 35, 104, 63]"
6,8601016948,"[72, 114, 13, 131, 91]","[10, 101, 90, 2, 22]"
7,8601016936,"[14, 30, 8, 27, 11]","[64, 93, 51, 13, 4]"
8,8601016926,"[53, 104, 138, 21, 26]","[45, 49, 74, 135, 123]"
9,8601016854,"[14, 35, 74, 47, 70]","[41, 58, 137, 52, 27]"
10,8601016841,"[97, 8, 87, 50, 77]","[7, 75, 44, 38, 138]"
11,8601016821,"[65, 88, 129, 27, 8]","[64, 62, 98, 97, 10]"
12,8601016749,"[9, 34, 51, 52, 33]","[45, 23, 47, 46, 53]"
13,8601016690,"[86, 49, 67, 40, 22]","[14, 21, 26, 19, 64]"
14,8601016667,"[82, 20, 64, 129, 109]","[128, 75, 138, 49, 42]"
15,8601016651,"[42, 114, 64, 43, 88]","[93, 45, 27, 70, 20]"
16,8601016616,"[110, 7, 49, 128, 21]","[18, 45, 25, 137, 64]"
17,8601016613,"[54, 26, 2, 51, 25]","[88, 97, 106, 8, 30]"
18,8601016559,"[128, 94, 39, 101, 120]","[31, 23, 74, 21, 1]"
19,8601016434,"[26, 113, 14, 98, 57]","[41, 71, 17, 100, 53]"
20,8601016433,"[75, 39, 1, 31, 40]","[135, 29, 70, 123, 26]"
21,8601016354,"[7, 73, 123, 96, 35]","[145, 50, 13, 97, 103]"
22,8601016292,"[20, 101, 120, 53, 87]","[51, 109, 64, 26, 43]"
23,8601016253,"[54, 39, 27, 96, 45]","[104, 10, 100, 86, 21]"
24,8601016209,"[31, 128, 61, 17, 1]","[74, 68, 70, 98, 13]"
25,8601016135,"[95, 98, 45, 21, 22]","[27, 77, 103, 120, 53]"
26,8601015882,"[46, 27, 87, 34, 98]","[21, 89, 13, 91, 14]"
27,8601015784,"[100, 27, 19, 1, 135]","[84, 22, 17, 96, 72]"
28,8601015718,"[52, 7, 22, 97, 49]","[58, 36, 94, 28, 119]"
29,8601015710,"[110, 70, 96, 64, 101]","[49, 8, 123, 2, 126]"
30,8601015657,"[128, 22, 98, 95, 2]","[28, 17, 72, 85, 14]"
31,8601015652,"[40, 53, 8, 51, 14]","[19, 11, 21, 7, 85]"
32,8601015605,"[145, 21, 86, 98, 28]","[14, 137, 74, 63, 22]"
33,8601015512,"[26, 21, 104, 97, 70]","[73, 60, 48, 71, 126]"
34,8601015498,"[87, 100, 98, 59, 23]","[35, 96, 27, 67, 21]"
35,8601015488,"[81, 110, 97, 137, 68]","[22, 128, 135, 8, 67]"
36,8601015392,"[13, 33, 87, 108, 70]","[41, 16, 11, 114, 31]"
37,8601015387,"[60, 64, 75, 32, 40]","[110, 135, 1, 27, 86]"
38,8601015347,"[106, 76, 128, 53, 90]","[47, 86, 112, 10, 129]"
39,8601015263,"[49, 110, 6, 20, 126]","[51, 111, 59, 36, 99]"
40,8601015246,"[27, 26, 82, 99, 53]","[70, 14, 5, 20, 49]"
41,8601015215,"[33, 65, 6, 67, 84]","[105, 54, 19, 14, 47]"
42,8601015198,"[86, 85, 111, 53, 8]","[129, 10, 128, 84, 35]"
43,8601015157,"[6, 126, 25, 47, 63]","[101, 28, 70, 64, 11]"
44,8601015076,"[119, 14, 53, 31, 32]","[36, 10, 131, 129, 64]"
45,8601015044,"[131, 68, 52, 102, 129]","[65, 126, 94, 13, 103]"
46,8601014882,"[76, 31, 109, 35, 129]","[25, 87, 84, 2, 48]"
47,8601014771,"[14, 29, 46, 25, 26]","[104, 5, 51, 81, 73]"
48,8601014767,"[28, 21, 70, 7, 138]","[99, 36, 64, 40, 102]"
49,8601014755,"[31, 126, 8, 123, 2]","[105, 68, 135, 84, 67]"
50,8601014730,"[123, 106, 42, 49, 30]","[64, 26, 138, 2, 120]"
51,8601014689,"[27, 105, 70, 2, 52]","[100, 26, 49, 98, 65]"
52,8601014578,"[54, 86, 59, 28, 119]","[2, 63, 112, 8, 13]"
53,8601014538,"[9, 66, 43, 138, 119]","[95, 26, 14, 36, 74]"
54,8601014424,"[131, 10, 106, 88, 58]","[113, 31, 68, 21, 20]"
55,8601014386,"[26, 98, 81, 19, 21]","[10, 110, 27, 17, 114]"
56,8601014197,"[4, 86, 71, 129, 74]","[46, 8, 100, 14, 99]"
57,8601014194,"[39, 98, 31, 86, 94]","[43, 7, 76, 101, 48]"
58,8601014074,"[43, 88, 53, 12, 106]","[28, 64, 40, 11, 57]"
59,8601013951,"[2, 30, 13, 14, 138]","[8, 60, 50, 103, 35]"
60,8601013942,"[14, 26, 96, 13, 1]","[17, 65, 86, 28, 53]"
61,8601013852,"[96, 11, 53, 72, 86]","[64, 46, 104, 106, 112]"
62,8601013800,"[46, 101, 28, 145, 35]","[74, 105, 129, 67, 27]"
63,8601013758,"[52, 74, 93, 105, 69]","[47, 104, 53, 30, 49]"
64,8601013646,"[136, 12, 30, 40, 145]","[49, 8, 27, 96, 85]"
65,8601013645,"[5, 32, 2, 49, 63]","[27, 53, 6, 42, 100]"
66,8601013644,"[7, 40, 47, 101, 32]","[97, 111, 102, 13, 145]"
67,8601013624,"[47, 145, 87, 8, 71]","[28, 40, 26, 6, 43]"
68,8601013596,"[95, 75, 60, 120, 66]","[40, 74, 56, 41, 14]"
69,8601013511,"[105, 97, 104, 31, 2]","[26, 110, 94, 25, 36]"
70,8601013478,"[72, 62, 28, 13, 87]","[74, 101, 8, 108, 39]"
71,8601013319,"[74, 108, 94, 5, 101]","[26, 126, 104, 52, 109]"
72,8601013294,"[31, 32, 4, 80, 129]","[87, 21, 97, 14, 109]"
73,8601013254,"[30, 50, 70, 16, 110]","[87, 33, 51, 72, 34]"
74,8601013232,"[16, 70, 62, 34, 86]","[87, 107, 102, 104, 59]"
75,8601013205,"[8, 2, 3, 40, 26]","[50, 39, 14, 109, 21]"
76,8601013175,"[31, 106, 97, 46, 88]","[51, 135, 86, 67, 47]"
77,8601013034,"[1, 87, 37, 96, 47]","[18, 30, 53, 126, 129]"
78,8601012988,"[106, 53, 64, 40, 71]","[84, 45, 2, 25, 8]"
79,8601012986,"[27, 2, 86, 126, 12]","[71, 74, 70, 37, 92]"
80,8601012930,"[95, 110, 26, 88, 98]","[53, 102, 18, 123, 28]"
81,8601012834,"[22, 71, 96, 49, 101]","[100, 39, 10, 6, 14]"
82,8601012826,"[17, 128, 8, 14, 2]","[102, 91, 27, 47, 7]"
83,8601012722,"[47, 40, 63, 2, 123]","[53, 104, 64, 8, 128]"
84,8601012684,"[22, 83, 48, 113, 38]","[12, 2, 126, 74, 75]"
85,8601012666,"[47, 86, 80, 22, 70]","[136, 39, 8, 21, 81]"
86,8601012623,"[5, 70, 104, 64, 97]","[80, 109, 87, 137, 27]"
87,8601012514,"[40, 137, 33, 92, 95]","[123, 114, 98, 30, 84]"
88,8601012455,"[59, 71, 35, 31, 14]","[114, 84, 129, 11, 26]"
89,8601012273,"[37, 49, 86, 65, 18]","[105, 44, 36, 83, 11]"
90,8601012221,"[123, 8, 14, 76, 31]","[68, 53, 95, 63, 15]"
91,8601012183,"[31, 35, 82, 135, 86]","[30, 88, 20, 77, 97]"
92,8601012168,"[19, 30, 7, 35, 8]","[2, 26, 88, 39, 41]"
93,8601012025,"[14, 60, 17, 35, 21]","[11, 54, 53, 5, 129]"
94,8601011924,"[67, 71, 64, 39, 28]","[40, 36, 29, 26, 72]"
95,8601011906,"[1, 129, 22, 14, 53]","[81, 136, 98, 3, 123]"
96,8601011903,"[54, 53, 75, 102, 47]","[128, 34, 13, 46, 23]"
97,8601011894,"[97, 53, 27, 128, 46]","[87, 54, 74, 110, 1]"
98,8601011724,"[15, 76, 1, 30, 135]","[88, 42, 47, 14, 39]"
99,8601011716,"[39, 8, 96, 50, 79]","[102, 22, 131, 12, 62]"
